Source,Target,Weight
writerrdanielak,kirste,1
britameric,CarynColgan,1
britameric,peterstone40,1
britameric,dodol_ajah,1
britameric,docesuspiro,1
hoochiesorlando,qburns,1
hoochiesorlando,djbmf,1
hoochiesorlando,PhatNJazzy,1
hoochiesorlando,casamena,1
hoochiesorlando,OmRecords,1
hoochiesorlando,richmedina,1
hahe4,fullerl:,1
hahe4,mindig,2
hahe4,hahe4,1
hahe4,fullerl,1
hahe4,LSchmeck,1
hahe4,dharrison58@SLaramee,1
mindig,mindig,1
mindig,fullerl,1
mindig,LSchmeck,1
mindig,dharrison58@SLaramee,1
SteveIsaacs,esquire666,1
SteveIsaacs,disciplinecc,1
mrsjasperhale08,KelseyDD,1
mrsjasperhale08,SevenTwitubers,1
mrsjasperhale08,fellonthedoor,1
mrsjasperhale08,ItsMarisaYo,1
mrsjasperhale08,CourtneyCullen2,1
mrsjasperhale08,Shes_Corny,1
mrsjasperhale08,LeahRaeGirl,1
mrsjasperhale08,RemakersPro,1
mrsjasperhale08,Joleena,1
suburban_farmer,InterLeafer,1
suburban_farmer,GRITS1954,1
the_caafootball,HofstraPride:,1
the_caafootball,HofstraPride,1
paulamartinez,turisbo:,1
paulamartinez,PaolaMartinez,1
emmanuelgadenne,ppmartin,1
papapwnsnoobs,geekinthecity?,1
frau_elise,broti.,1
_leocarraretto,fabiopaganotti,1
_leocarraretto,"falavini,",1
_leocarraretto,"forasarney,",1
_leocarraretto,fseixas,1
fseixas,quetalisso,1
chkcngchopper,chkCNGChopper,1
chkcngchopper,taylorshinn,1
chkcngchopper,russellfamily,1
lynnelle,redwoodred:,1
lynnelle,timorousme,1
lynnelle,Lynnelle,1
lynnelle,BarbAtSea,1
thebudgetnista,ThisThatBeauty:,1
thebudgetnista,WhitPR,1
thebudgetnista,raisethebar,1
tomruberto,465media,1
tomruberto,ninamoreno,1
karmarox,mixedspecies,1
karmarox,jenannie,1
karmarox,fringeoriginals,1
karmarox,robwhite,1
mizdi,Zorlone,2
mizdi,mizdi,1
Zorlone,jlp4u3,1
jessannest,TimesSWLA,1
jessannest,KristinManuel,1
jessannest,bludomain,1
jessannest,HeatherJBarnes,1
jessannest,nickoledrake,1
jessannest,SETXtweetup,1
jessannest,taraswain,1
itxi_itx,_sus_,1
prettyfuls85,jneekidd,1
meoshhe,meoshhe,1
meoshhe,LMElias,1
meoshhe,1Paisley,1
meoshhe,cocoloveysoul,1
meoshhe,MiSSNARiN,1
LMElias,ministrymusic,1
mtndewmartha,jamietworkowski,1
mtndewmartha,williamsledd,1
celltherapy,attilacsordas:,1
celltherapy,Monya_stemcells,1
adamreiter,modbee,1
bjevans_usav,aspcaShoutout,1
bjevans_usav,MissionOrange,1
bjevans_usav,austinhumane,1
bjevans_usav,PetHelpers,1
bjevans_usav,PSPCAAdopt1,1
mhil1,"MayaSan,",1
mhil1,"mavindigital,",1
mhil1,"dcconcierge,",1
mhil1,"mhil1,",1
mhil1,Jillfoster,1
mssthang,EnolaTRaven,1
mssthang,OwlAsylum,1
mssthang,MssThang,1
lostdeviant,dpringle,1
lostdeviant,CaliLewis,1
lostdeviant,jseadub,1
lostdeviant,lostdeviant,1
lilsmoove,iamReGGo:,1
lilsmoove,JdOtWiLl,1
lilsmoove,Lilsmoove,1
lilsmoove,StephTreasure,1
lilsmoove,naruto70,1
gregwoodhouse,mmfa,1
gregwoodhouse,craig_crawford,1
gregwoodhouse,KnowYourObama,1
sharkstyliens,sharkstyliens,1
sharkstyliens,expensiveguy:,1
sharkstyliens,CodeRepair,1
sharkstyliens,Photoverse,2
sharkstyliens,baysickbrian,1
expensiveguy:,baysickbrian,1
CodeRepair,baysickbrian,1
Photoverse,baysickbrian,2
dblazek,ValoremLamb:,1
motosuperstore,SeattleWushu,1
motosuperstore,harleytweeter,1
motosuperstore,motosuperstore,1
motosuperstore,WideOpenTravel,1
motosuperstore,ridemotocycle,1
mariec09,thebleachworks,1
chelleld,stellery,1
chelleld,eitak,1
chelleld,candy_mellor,1
chelleld,materialistic,1
chelleld,michaelsf,1
chelleld,tarynromanowich,1
chelleld,geekinbrian,1
eitak,jillianmess,1
laikaclub,marianarrpp,1
ikrissi,philcampbell,1
ikrissi,documentally,1
jennytornado,energos,1
whistletree,theNetworkingQn,1
theNetworkingQn,thenetworkingqn,1
stickyideas,dimitriszotos:,1
stickyideas,StickyIdeas,1
stickyideas,folliero,1
stickyideas,EmilyBrown13,1
stickyideas,ownrobin,1
stickyideas,geedenise,1
stickyideas,haikalis,1
babasfarmlife,"BenSpark,",1
babasfarmlife,"DangerBrown,",1
babasfarmlife,"YourImpact,",1
babasfarmlife,"JoeTech,",1
babasfarmlife,"WB,",1
babasfarmlife,"Kathywyo,",1
babasfarmlife,"ann731735,",1
mzpurrfection,el_Chanel,1
mzpurrfection,MzPurrfection,1
mzpurrfection,BHBADDEST,1
aerialellis,PictureMane:,1
pastordavej,"MoBlessed,",1
pastordavej,"Doorkeeper,",1
pastordavej,"dadofspeckids,",1
pastordavej,"brmbds,",1
pastordavej,"30dp,",1
pastordavej,"scubadogg,",1
breonasmith,BusinessWire,1
breonasmith,DSPREZ,1
kassandria13,ShiningStar786,1
anthonymfreed,MariaSpinola,1
anthonymfreed,mattflanagan,1
anthonymfreed,CIOforumSA,1
anthonymfreed,ericrobi,1
anthonymfreed,idexperts,1
anthonymfreed,TomMcLain,1
CIOforumSA,james_rpm,1
instanthunter,mondojay,1
slkrck,tromboneforhire,1
slkrck,alistairl,1
slkrck,MossLover,1
slkrck,timheuer,1
slkrck,Mindsharp,1
betsyhijazi,cree8iv1,1
betsyhijazi,Regretful,1
betsyhijazi,CSIFanaticSite,1
betsyhijazi,HouseisRight,1
betsyhijazi,SearchingBones,1
betsyhijazi,RealityExploits,1
betsyhijazi,BigBrotherMad,1
thegonzomama,divatink,1
thegonzomama,ljinwa,1
thegonzomama,cherylannce,1
flourishes,QueenOfShake,1
vrigsbee,mikefotis,1
vrigsbee,OnanRulz,1
vrigsbee,jillybee72,1
vrigsbee,fivemanjob,1
nicktoma,"JBONAMASSA,",1
tsc0809,tsc0809,1
firestarter_it,DCPicks,1
firestarter_it,"feressea,",1
firestarter_it,"karirippetoe,",1
firestarter_it,"firestarter_it,",1
firestarter_it,"devessel,",1
firestarter_it,MaryBeallAdler.Thx!,1
rolando,MollydeA,1
rolando,FairyElena,1
jlaveck,CourageCampaign:,1
jlaveck,ltdanchoi,1
CourageCampaign:,homomonday,1
CourageCampaign:,angelleboy,1
ltdanchoi,homomonday,1
ltdanchoi,angelleboy,1
ltdanchoi,paganvixen,1
bellus3,Aijadaina,1
bellus3,rwbeagle,1
bellus3,slappyjacks,1
bellus3,KBinSC,1
bellus3,CapitalElector,1
colleenlilly,ShiftList,1
ShiftList,angela_albright,1
ShiftList,trinitydelacruz,1
carlabone,LaDeeva63:,1
carlabone,carlabone,1
carlabone,smaggg,1
carlabone,ClayRivers,1
carlabone,ucmytwitts,1
carlabone,thehotnessgrrrl,1
carissagold,TheeRavenRiley,1
carissagold,OfficialAmandaM,1
carissagold,Gilamuffin,1
carissagold,TinkFan,1
carissagold,Iamvidaguerra,1
carissagold,alexakelly,1
carissagold,Wendys_World,1
carissagold,blondi220,1
dcpinkowitz,henpow2nd.,1
gardensandcraft,Handmade,1
gardensandcraft,Handmadeblog,1
progrssvwitness,redwoodr:,1
progrssvwitness,"MarshallT,",1
sosgemini,madartista,1
sosgemini,GrumpyYetAmusin,1
sosgemini,Jaime7722,1
sosgemini,MrBerre,1
sosgemini,alliasan,1
madartista,suejester,1
vcmarshx,TeamCyrus,1
vcmarshx,charlthorn,1
vcmarshx,redfoxferret,1
vcmarshx,Sarahx_x,1
reneethronson,thenathanbaker,1
mayasan,alexismichelle:,1
itsdgc,mzaher,1
matthew_h_smith,palmercashtees,1
wadeontweets,Bob_Boylan,1
lucasmicael,Pedriim,1
charlybu,Deltasierra,1
tafaconference,CASanctuary,1
tafaconference,alleycatallies,1
tafaconference,UAN1987,1
tafaconference,FarmSanctuary,1
mdobson84,KarenDales,1
mdobson84,Patti_OShea,1
mdobson84,annetteblair,1
mdobson84,anyabast,1
mdobson84,DakotaCassidy,1
musicquotess,MusicQuotess,1
mosthappyme,FransJr:,1
mosthappyme,Santbrink,1
mosthappyme,Guido_v_S,1
mosthappyme,TwitOlive,1
riverwestna,"riverwestna,",1
riverwestna,AccidentalWI:,1
riverwestna,RNA,1
riverwestna,Bay_View.,1
dj_doughboy,alvinooi:,1
dj_doughboy,1lifeliveit,1
dj_doughboy,pinksleeves,1
dj_doughboy,DeejayER,1
birdonawire55,thedailyblonde@drmommy@resourcefulmom,1
compstudy,altgate,1
adamdmurray,katiewest,1
adamdmurray,smuu,1
adamdmurray,McKelvie,1
adamdmurray,bremxjones,1
adamdmurray,ryanqnorth,1
adamdmurray,Emm_Jay,1
adamdmurray,christinastrain,1
Emm_Jay,eaglesrhythm,1
lizwebpage,missusP:,1
lizwebpage,PerkettPR!,1
jo_hh,manniac:,1
jo_hh,diesemWagen,1
manniac:,cspannagel,1
diesemWagen,cspannagel,1
diesemWagen,schroppi,1
omnibudsman,SolarFred,1
omnibudsman,energytwip,1
omnibudsman,Omnibudsman,1
omnibudsman,WindyWednesday,1
omnibudsman,MegaWattSolar,1
omnibudsman,wholesolar,1
omnibudsman,solaroy,1
omnibudsman,KenOatman,1
wolsamnoraa,EVTweeter,1
bonniethompson,Shannon_Blalock:,1
bonniethompson,BonnieThompson,1
pjinabnit,LynnFYI:,1
pjinabnit,Cubachi,1
pjinabnit,VannSchaffner,1
digitalscrap,Lissarankin:,1
katie_haman,mwe527@Katie_Haman@saraemcmahon!,1
gambox,skycirrus,1
gambox,Post_Solencio,1
gambox,Portero,1
gambox,noesh,1
gambox,Netwalker,1
gambox,eltonio,1
crookhaven,atldub,1
crookhaven,thebig0,1
crookhaven,Rowlandiv,1
crookhaven,HeatPromo,1
crookhaven,tricil,1
crookhaven,djfigure,1
crookhaven,DistalDub,1
crookhaven,2Circles,1
crookhaven,ionPhoto,1
crookhaven,badrunner,1
amymonroe,ErinAnnMyer:,1
amymonroe,MelanieofSydney,1
amymonroe,AmyMonroe,1
i_girl_uk,nj17:,1
i_girl_uk,i_Girl_uk,1
foodnsuch,kblackl1,1
foodnsuch,NikWilson5,1
foodnsuch,Ttomaso,1
foodnsuch,fritzy6984,1
foodnsuch,ccheraso,1
graemethickins,briannielsen,1
graemethickins,btkennett,1
graemethickins,partnerup,1
graemethickins,deluxecorp,1
graemethickins,sborsch,1
sebastianf_net,thopex,1
footklan,"azprodjs,",1
footklan,arizonaharley,1
footklan,BDiggs,1
footklan,straightshotpr,1
footklan,dannygutknecht,1
vinnyverma,darrenhardy,1
anastasiamcgee,sodexocareers,1
anastasiamcgee,toryjohnson,1
anastasiamcgee,stacymosshr,1
dianabaur,MadonnaDP:,1
dianabaur,vallenuova,1
dianabaur,dianabaur,1
dianabaur,bellavitaitalia,1
dianabaur,ciaoamalfi,1
eddyrivas,chillwithwill:,1
dannywilsher,gjindrich:,1
dannywilsher,BigDaveP,1
dannywilsher,barefootmomlady,1
dannywilsher,Caprismama,1
dannywilsher,DebbraT,1
gjindrich:,christianmp3,1
micki4556,AskNaughtyNikki:,1
micki4556,Micki4556,1
micki4556,yumme...,1
Micki4556,asknaughtynikki,1
binkley,KirrusX,2
syntheonline,myohmy2boys#FollowFriday,1
adventurene,Gamertag,1
moltenpanther,IHateTunnels.,1
hippyhillary,cosmicfolklore,1
hippyhillary,karmakimmie,1
hippyhillary,handmadenewsFA,1
pizzanut,facingjihad,1
pizzanut,No2Radicalism,1
pizzanut,BPTBlog,1
pizzanut,sliceoflaodicea,1
pizzanut,ourcountryPAC,1
pizzanut,SKSofCalifornia,1
ibizard,iBizard,1
ibizard,jjjinvesting,1
ibizard,joshjq,1
ibizard,ashleebradford,1
ibizard,IsagenixFreak,1
pamperedmommaor,slaphappydrums,1
pamperedmommaor,loveyourbling,1
pamperedmommaor,icingonthecupcake,1
pamperedmommaor,kylhpr,1
pamperedmommaor,studiopetite,1
cpowers94,himpster,1
juandopazo,darmano,1
adroadtrip,pamslim,1
adroadtrip,ColdHearted19,1
adroadtrip,adroadtrip,1
adroadtrip,HealthyBitchI,1
bavettagenealgy,familytreewritr:,1
bavettagenealgy,FamilySTories@okhistory,1
bavettagenealgy,BavettaGenealgy,1
bavettagenealgy,hamzadavis@eatslikeahuman,1
terryblandgodel,philjones40,1
jujues,beanobarton,1
hambuggalla,jonjonblue,1
aaronsbooks,RonHogan,1
aaronsbooks,QuartetPress,1
RonHogan,sherryjones,1
rickdevrin,glennztees,1
rickdevrin,despairinc,1
rickdevrin,bawlsguarana,1
rickdevrin,swiss_army,1
rickdevrin,oreillymedia,1
rickdevrin,thecolor,1
dramabutton,amortuti,1
dramabutton,monfor,1
dramabutton,Naruedyoh,1
dramabutton,Olganaiz,1
dramabutton,dramabutton,1
uccgc40,WonderCafe,1
uccgc40,oneking,1
uccgc40,gilmorepark,1
uccgc40,JubileeUnited,1
uccgc40,mmuc,1
uccgc40,standrewsuc,1
uccgc40,fucm,1
ballerseveradio,BALLERSEVERADIO,1
ballerseveradio,thequeenmajesty,1
ballerseveradio,HUFSF,1
ballerseveradio,DQMNYC,1
ballerseveradio,EVRadio,1
ballerseveradio,BallersEve,1
ballerseveradio,trapsntrunks,1
ballerseveradio,itsmonster,1
ballerseveradio,theblockradio,1
realityseo,Techmeme,1
realityseo,Compete,1
realityseo,Poynter,1
realityseo,SocialMedian,1
realityseo,LInkedIn,1
realityseo,SEOJobs,1
chamberknight,Securityadvice,1
frugalchick,SavingSense:,1
frugalchick,CommnSenseMoney,1
frugalchick,KingdomFirstMom,1
frugalchick,CentsibleSawyer,1
frugalchick,ErinGifford,1
frugalchick,gumby007,1
frugalchick,Cou,1
CommnSenseMoney,eringifford,1
ErinGifford,eringifford,1
titabobra,LaPlagadel76,1
titabobra,Celtha,1
devil,vanniedinh:,1
ripcityproject,ARoyalPain,1
ripcityproject,justindefeo,1
ripcityproject,ripcityproject,1
ripcityproject,TheEbonyBird,1
ripcityproject,12thManRising,1
ronhagenhoff,nearbytweets,1
ronhagenhoff,brucewagner,1
ronhagenhoff,Lightbring3r,1
suzcorner,EdAugusts,1
darthnemesis,misstacobell,1
darthnemesis,nasa,1
toxicassets4u,carigervin_MPB:,1
toxicassets4u,"DollarPolitics,",1
toxicassets4u,"publici,",1
toxicassets4u,OpenSecretsDC,1
plimpton777,charliejane,1
desert_rose1969,AnnetteColby,1
desert_rose1969,Daily_Tarot,1
desert_rose1969,IndigoSpirit,1
desert_rose1969,Judi8862,1
desert_rose1969,NatureSpirits,1
desert_rose1969,thetarotlady,1
desert_rose1969,Tarotmaiden,1
thetarotlady,psychicaine,1
karenscharf,HowardBienstock,1
christasimone,womenince,1
christasimone,olpc,1
christasimone,dd22579,1
rossdunn,KulpreetSingh:,1
rossdunn,richdocekal,1
rossdunn,DaBigCheeze,1
rossdunn,fyvendyme,1
rossdunn,dingdong_,1
rossdunn,tinax88,1
KulpreetSingh:,honeymae,1
gizzangsta,sarkastickunt,1
gizzangsta,mela_de,1
gizzangsta,mamitamojita,1
gizzangsta,ange_black,1
gizzangsta,davislove,1
jamila_imani,justmaj:#followfriday,1
moniqueterrell,"etiquette101,",1
moniqueterrell,"aswedolife,",1
moniqueterrell,"themarketingguy,",1
moniqueterrell,"ginamstudio,",1
moniqueterrell,dropmyprop,1
okamimars,anna8687,1
jdeluccia,sfoak:,1
jdeluccia,JDeLuccia,1
jenzenn,jpmillsent,1
jenzenn,mortyspants,1
jenzenn,tpowell09,1
jenzenn,DantesNightlife,1
jenzenn,sensible,1
jenzenn,cyndef,1
jenzenn,laurenvaught,1
matthewtrickey,Jerenisugly:,1
matthewtrickey,AaronWBennett,1
matthewtrickey,OnMagazine:fingers,1
toresupra,mikejmartin1,1
toresupra,crispysea,1
toresupra,MickNugent,1
toresupra,ruthsworld,1
toresupra,krypto,1
mikejmartin1,adamjtp,1
georgeann13,emmarose903,1
georgeann13,Diana75,1
georgeann13,greekpeace,1
georgeann13,georgeann13,1
georgeann13,DdubsButtah,1
georgeann13,m_kellogg,1
georgeann13,LegendaryWriter),1
gerardopec,comscore,1
gerardopec,compete,1
gerardopec,nielsenwire,1
youquit,TonyJEH,1
doodletronicsp,maggiekb1,1
innovadia,collagen,1
collagen,CharlesGraham,1
collagen,ecoyogawear-,1
dinacload,doxasoma,1
smokymountaintn,success_brenda,1
smokymountaintn,SmokyMountainTN,1
smokymountaintn,THATDAMNGEMINI,1
fernreiss,allegra2157,1
fernreiss,draccah,1
fernreiss,FernReiss,1
zanekelly,UGWellness,1
zanekelly,climbfind,1
zanekelly,AthInMotion,1
climbfind,cjedmonston,1
climbfind,martinpribble,1
climbfind,pangtastic,1
climbfind,climbing,1
climbfind,nsmonkeygirl,1
climbfind,grimp,1
traydawson,ChellyBelle,1
gribbsdesigns,tamarakenyon,1
gribbsdesigns,BoiseLowdown,1
gribbsdesigns,AmpersandDesign,1
gribbsdesigns,DesignNewz,1
gribbsdesigns,thewindypixel,1
agewiseliving,ShallieBey,1
kylesays,skishua,1
kylesays,imzunicorn,1
scottashton1,chamberindustry,1
crazycstudios,thegreenavenger,1
crazycstudios,mrtweep.,1
kitschywriter,berzerkeley,1
kitschywriter,suburbanmuse,1
sakeofanimals,"MyPuppyPlanner,",1
sakeofanimals,"GoPetFriendly,",1
sakeofanimals,"enlightenedk9,",1
sakeofanimals,"workthatdog,",1
"MyPuppyPlanner,",petfriendly,1
siamakmemarian,mauijoycieMahalo,1
siamakmemarian,TasteHawaii,1
siamakmemarian,SiamakMemarian,1
SiamakMemarian,yodspica_super,1
paulbartonabc,"creativecomms,",1
paulbartonabc,"outtathegate,",1
paulbartonabc,"dave1meyer,",1
paulbartonabc,"gojohnab,",1
paulbartonabc,egrenz,1
paulbartonabc,archanaverma.,1
canageek,hidama,1
bethwalkr,IngrahamAngle,1
bethwalkr,c4400,1
erinfrazier8,LeedsCUBoulder:,1
erinfrazier8,"cubouldernews,",1
erinfrazier8,cubuffs,1
erinfrazier8,cuartssciences,1
erinfrazier8,cuboulderevents,1
lofidelity,midsouthpeace,1
polartilt,DallasMuseumArt:,1
polartilt,NasherSculpture,1
polartilt,KimbellArt,1
polartilt,Crow_Collection,1
polartilt,the_carter,1
polartilt,thewomensm,1
NasherSculpture,dallasmuseumart,1
KimbellArt,dallasmuseumart,1
Crow_Collection,dallasmuseumart,1
the_carter,dallasmuseumart,1
valerieconfctns,ChefsWhoTweet,1
michaelmaas,TapeWrangler:,1
michaelmaas,mcort,1
crouchman,FreedomWeaver:,1
crouchman,RebeckaRead,1
l3379lad180r,KaizenHawaii,1
l3379lad180r,loodge,1
biozonanews,IAmBiotech,1
biozonanews,biozonanews,1
biozonanews,azbiopavilion,1
biozonanews,WCBD4U,1
biozonanews,JPlovesCOTTON,1
biozonanews,BioSpace365,1
biozonanews,NextBio,1
biozonanews,chronsciguy,1
biozonanews,iambiotech,1
azbiopavilion,iambiotech,1
WCBD4U,iambiotech,1
JPlovesCOTTON,iambiotech,1
BioSpace365,iambiotech,1
NextBio,iambiotech,1
chronsciguy,iambiotech,1
djdiamondtip,ikeaka2020:,1
djdiamondtip,3rdID,1
djdiamondtip,damienrandle,1
djdiamondtip,Herothesavior,1
djdiamondtip,micskills,1
djdiamondtip,Radremm,1
windowblindsuk,Magic_Lady:,1
windowblindsuk,JaynesJewels,1
windowblindsuk,hairdryerhewson,1
JaynesJewels,magic_lady,1
hairdryerhewson,magic_lady,1
mikalg,DavidNoe,2
mikalg,mikalg,1
camsicle,TheMBC,1
camsicle,ccatko,1
camsicle,bweariz,1
camsicle,jenny_wade,1
camsicle,rikerdonegal,1
camsicle,reaperdmv,1
camsicle,TheCWReaper,1
TheCWReaper,c_go,1
mankoun,Hariskr,1
mankoun,mihelic,1
mankoun,rakalilla,1
mankoun,CFuDancer96,1
mankoun,yellowcola,1
lhccmatt,molokainews:@MarshallT,1
lhccmatt,boneinthefan,1
lhccmatt,RockChickDesign,1
lhccmatt,GregGehr,1
lhccmatt,svetin,1
lhccmatt,greggluhring,1
jillianmess,tinyvamp,1
jillianmess,brianakay,1
loyjet,Boucles_dorees,1
loyjet,camdes,1
loyjet,Geek_Culture,1
loyjet,JDGNetwork,1
loyjet,papygeek,1
loyjet,dyvantity,1
loyjet,Yodah@tuxplanet,1
cruzer2727,chrisferrill,1
cruzer2727,cmgarcia,1
cruzer2727,daneforst,1
cruzer2727,dustinpitcher,1
cruzer2727,dynoma,1
cruzer2727,robinchristine,1
cruzer2727,snowboarder54d,1
cruzer2727,tedroddy,1
michaelanschel,"environmentmad,",1
michaelanschel,"LikesChocolate,",1
michaelanschel,"christopher1929,",1
michaelanschel,"naturalbuilthom,",1
michaelanschel,"BD_Products,",1
michaelanschel,"berttaddei,",1
michaelanschel,SocialViz,1
lauritagarcia,jorgeletralia,1
luccaleollas,DanAmrich:,1
luccaleollas,skywokka,1
_ykv,yourheart,1
oslolso,Aimeemouse,1
oslolso,roxannejean,1
janehbdesignsf,kitchens_com:,1
janehbdesignsf,"ndkitchens,",1
janehbdesignsf,"saintpetepaul,",1
janehbdesignsf,"KitchAnn_Style,",1
janehbdesignsf,"JaneHBDesignSF,",1
janehbdesignsf,SusanPalmer,1
riba_br,Brusheezy,1
dishiness,dishiness,1
divorcedivablog,girlswithgoals,1
girlswithgoals,nichnasowa,1
girlswithgoals,GilPizano,1
bikini_beat,abe_frohman,1
bikini_beat,bigboobkimber,1
mistysutton,sutton78,1
senginepeople,Dana_Morrow:,1
senginepeople,senginepeople,1
senginepeople,marketingcodes,1
senginepeople,kalpeshk,1
senginepeople,mate77,1
wiredwoman,frankearring,1
eringifford,BargainBriana,1
steveonbroadway,broadwayandme,1
steveonbroadway,SpeakOut26,1
steveonbroadway,ChrisVanPatten,1
steveonbroadway,BroadwayGirlNYC,1
steveonbroadway,Phierce,1
steveonbroadway,openspacer,1
steveonbroadway,curtainup,1
steveonbroadway,HDCinema,1
aandress,Trixsilva,1
aandress,Gucaine,1
aandress,Samuh,1
aandress,Betancourtdey,1
aandress,Erickalexander,1
mrdavidj,nicolalalalala:,1
mrdavidj,mrdavidj,1
bj_weber,rendadmregister,1
bj_weber,doorstepdirect,1
bj_weber,woodysmokeshack,1
bj_weber,dedikated,1
bj_weber,kriesberg07,1
bj_weber,kate919,1
abedross,abedross,1
abedross,cybertegicseo,2
abedross,hiptip,1
abedross,daphnepeterson,1
cybertegicseo,cybertegicseo,1
cybertegicseo,hiptip,1
rochelle013,USArmy:,1
destiny2711,xanneroo,1
marilyneb,BIS_Science,1
marilyneb,bisgovuk,1
marilyneb,ukparliament,1
marilyneb,sciencewise,1
marilyneb,BIS_Skills,1
marilyneb,BIS_Unis,1
adamjtp,"Nickdrumr2,",1
kkyno,MattBeilisFans,1
buzzstocks,STOCKTWITS,1
buzzstocks,Dasan,1
buzzstocks,RatioTrader,1
buzzstocks,BuyOnTheDip,1
buzzstocks,irpr20),1
kidronlewis,aarontitus:,1
kidronlewis,wscii:,1
paul_e_cooley,bittenByBooks,1
paul_e_cooley,social408,1
paul_e_cooley,evanschnittman,1
paul_e_cooley,nolimitsdude,1
paul_e_cooley,JoannaFoley,1
paul_e_cooley,szare_ware,1
paul_e_cooley,justin_jordan,1
paul_e_cooley,WindyLynnHarris,1
bassosaur,sscarboro:,1
bassosaur,josiahpotter,1
matheus_giovann,dexter_,2
dexter_,giovanazequini,1
patricmichael,ETeja,1
neecie,twci,1
neecie,entitiesrus,1
neecie,severestudios,1
neecie,twister_sisters,1
neecie,findthetornado,1
vanns,shaneclouse,2
mef78,newprofit,1
mef78,AshokaTweets,1
mef78,ssstrom,1
mef78,tactphil,1
ssstrom,not_yet,1
brogenhayes,MuseLotus:,1
modernsextrash,2012threads:,1
modernsextrash,godmachineuk,1
modernsextrash,quakerninja,1
modernsextrash,Mattgondek,1
modernsextrash,THEWORKSTEADY,1
modernsextrash,VirtualMonk,1
modernsextrash,sarakiesling,1
modernsextrash,sevnthsin,1
aribadler,ellenejones:,1
angicat,Safer_Sephiroth:,1
angicat,black_materia,1
angicat,Lord_Sephiroth,1
angicat,midgarteam,1
angicat,Mayden_Remnant,1
angicat,science_queen,1
angicat,holyurass,1
angicat,ShinRa_Reno,1
laurasa,Cornucopia_Inst,1
mariurdaneta,FilmJG:,1
mariurdaneta,votolatino:,1
mariurdaneta,abby2saints,1
mariurdaneta,jackieguerra,1
mariurdaneta,BTBTB_25,1
mariurdaneta,Mariurdaneta,1
sbuxdrink,CoffeeCupNews,1
sbuxdrink,Sbuxdrink,1
sbuxdrink,StarbucksV2V,1
sbuxdrink,coffeezen,1
gmkerwin,worldlee1,1
gmkerwin,youngdemocrat,1
gmkerwin,GoneLive,1
nicktoohunty,deadzone6905,1
nicktoohunty,funkyjudge,1
nicktoohunty,anthonylt53,1
nicktoohunty,castra73,1
nicktoohunty,MyCakesRock,1
nicktoohunty,bunny3Gdrumming,1
nicktoohunty,juliaundchicco,1
nicktoohunty,stuartcookney,1
mentazm,midi2304,1
mentazm,phoebehenderson,1
mentazm,sashagrey,1
mentazm,robbiereviews,1
mentazm,alanhostage,1
mentazm,cocoatemypants,1
sashagrey,mikeotr,1
soygoy,mydesire,1
soygoy,1987productions,1
soygoy,MissTori,1
tec2030,alisonhaslip,1
tec2030,rcrdlbl,1
tec2030,dichenlachman,1
tec2030,hulu,1
tec2030,meekakitty,1
tec2030,bradshoemaker,1
tec2030,taswell,1
beegejohnson,Dougpmd,1
beegejohnson,personified,1
beegejohnson,TwittPro,1
Dougpmd,carqueenbee9,1
personified,carqueenbee9,1
TwittPro,carqueenbee9,1
sueinge,Aleias:,1
sueinge,So_Delicious,1
sueinge,GFGrandmaBNC,1
sueinge,SamAbernathy,1
sueinge,SueInge,1
sueinge,CeliacHandbook,1
sueinge,glutenfreebakes,1
So_Delicious,aleias,1
GFGrandmaBNC,aleias,1
SamAbernathy,aleias,1
SueInge,aleias,1
CeliacHandbook,aleias,1
glutenfreebakes,aleias,1
irish_maggie,TwilightFan1442,1
irish_maggie,mighty_ant,1
irish_maggie,crystal_clear16,1
littlemump,jessicashops,1
littlemump,spunkymel,1
ms_melindah,privilegedcirc:,1
ms_melindah,Ms_MelindaH,1
ms_melindah,the6footer,1
ms_melindah,holdmypurse,1
ms_melindah,juneambrose,1
ms_melindah,morganW,1
jusru1,WIZTV,1
jusru1,jusru1,1
jusru1,slicktal,1
leadtweets,leadtweets,1
leadtweets,sunztech,1
leadtweets,myrema,1
jercrowle,kk:,1
jercrowle,van_biennale,1
jercrowle,joshdunford,1
jercrowle,brooksduncan,1
jercrowle,andymiah,1
jercrowle,maurar,1
jercrowle,jordanbehan,1
jercrowle,seancran,1
jercrowle,tyfn,1
johnbfromtn,majornelson,1
johnbfromtn,neowinfeed,1
johnbfromtn,WilHarris,1
johnbfromtn,OhSnapVince,1
johnbfromtn,adamcoomes,1
madaerodog,reBang,1
madaerodog,DrTread,1
madaerodog,madaerodog,1
madaerodog,hashopensource,1
madaerodog,TheRTer,1
madaerodog,jotbe,1
madaerodog,braceta,1
rebeccaserra,"sweetlilmzmia,",1
rebeccaserra,"elocio,",1
rebeccaserra,"ybthr,",1
rebeccaserra,"pyeah,",1
rebeccaserra,SK9er,1
dmworks,SandFlei,1
dmworks,CManteria,1
dmworks,StacyRHagan,1
dmworks,SteveGarfield,1
dmworks,MargaretCho,1
dmworks,rdcom2000,1
thestacia,ssdp,1
thestacia,esamek,1
thestacia,jimidevine,1
thestacia,radleybalko,1
thestacia,drugpolicy,1
thestacia,copssaylegalize,1
thestacia,tylerhsmith,1
thestacia,sandrawhyhong,1
dirged,dirged,1
